grid_id,grid_lat,grid_lon,hour,day_of_week,complaint_count,high_congestion,is_weekend,is_rush_hour,month
40.82_-73.96000000000001,40.82,-73.96000000000001,13,0,1,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,13,1,4,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,13,2,7,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,13,3,8,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,13,4,3,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,13,6,2,0,1,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,14,0,4,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,14,1,2,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,14,2,3,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,14,3,4,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,14,4,6,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,14,6,2,0,1,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,15,1,3,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,15,2,10,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,15,3,5,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,15,4,8,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,15,5,1,0,1,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,15,6,1,0,1,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,16,0,4,0,0,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,16,1,11,0,0,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,16,2,6,0,0,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,16,3,7,0,0,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,16,4,4,0,0,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,16,5,2,0,1,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,16,6,1,0,1,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,17,0,3,0,0,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,17,1,5,0,0,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,17,2,3,0,0,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,17,3,9,0,0,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,17,4,5,0,0,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,17,5,4,0,1,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,17,6,6,0,1,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,18,0,1,0,0,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,18,1,4,0,0,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,18,2,9,0,0,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,18,3,4,0,0,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,18,4,2,0,0,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,18,5,4,0,1,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,18,6,3,0,1,1,1
40.82_-73.96000000000001,40.82,-73.96000000000001,19,1,2,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,19,2,1,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,19,3,3,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,19,4,6,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,19,5,2,0,1,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,19,6,2,0,1,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,20,0,2,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,20,1,7,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,20,2,6,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,20,3,1,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,20,4,2,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,20,5,3,0,1,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,20,6,4,0,1,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,21,0,2,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,21,1,2,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,21,2,3,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,21,3,6,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,21,4,7,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,21,5,2,0,1,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,21,6,7,0,1,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,22,0,1,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,22,1,11,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,22,2,6,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,22,3,7,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,22,4,1,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,22,5,5,0,1,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,22,6,4,0,1,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,23,0,1,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,23,1,3,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,23,3,5,0,0,0,1
40.82_-73.96000000000001,40.82,-73.96000000000001,23,4,2,0,0,0,1
40.83_-73.93,40.83,-73.93,15,5,1,0,1,0,1
40.83_-73.93,40.83,-73.93,16,4,1,0,0,1,1
40.83_-73.94,40.83,-73.94,0,0,5,0,0,0,1
40.83_-73.94,40.83,-73.94,0,1,13,0,0,0,1
40.83_-73.94,40.83,-73.94,0,2,12,0,0,0,1
40.83_-73.94,40.83,-73.94,0,3,14,0,0,0,1
40.83_-73.94,40.83,-73.94,0,4,9,0,0,0,1
40.83_-73.94,40.83,-73.94,0,5,8,0,1,0,1
40.83_-73.94,40.83,-73.94,0,6,9,0,1,0,1
40.83_-73.94,40.83,-73.94,1,0,5,0,0,0,1
40.83_-73.94,40.83,-73.94,1,1,5,0,0,0,1
40.83_-73.94,40.83,-73.94,1,2,6,0,0,0,1
40.83_-73.94,40.83,-73.94,1,3,5,0,0,0,1
40.83_-73.94,40.83,-73.94,1,4,5,0,0,0,1
40.83_-73.94,40.83,-73.94,1,5,7,0,1,0,1
40.83_-73.94,40.83,-73.94,1,6,9,0,1,0,1
40.83_-73.94,40.83,-73.94,2,0,2,0,0,0,1
40.83_-73.94,40.83,-73.94,2,1,5,0,0,0,1
40.83_-73.94,40.83,-73.94,2,2,3,0,0,0,1
40.83_-73.94,40.83,-73.94,2,3,5,0,0,0,1
40.83_-73.94,40.83,-73.94,2,4,2,0,0,0,1
40.83_-73.94,40.83,-73.94,2,5,5,0,1,0,1
40.83_-73.94,40.83,-73.94,2,6,3,0,1,0,1
40.83_-73.94,40.83,-73.94,3,0,1,0,0,0,1
40.83_-73.94,40.83,-73.94,3,1,3,0,0,0,1
40.83_-73.94,40.83,-73.94,3,2,2,0,0,0,1
40.83_-73.94,40.83,-73.94,3,3,1,0,0,0,1
40.83_-73.94,40.83,-73.94,3,4,4,0,0,0,1
40.83_-73.94,40.83,-73.94,3,5,3,0,1,0,1
40.83_-73.94,40.83,-73.94,3,6,3,0,1,0,1
40.83_-73.94,40.83,-73.94,4,0,2,0,0,0,1
40.83_-73.94,40.83,-73.94,4,1,5,0,0,0,1
40.83_-73.94,40.83,-73.94,4,2,5,0,0,0,1
40.83_-73.94,40.83,-73.94,4,3,4,0,0,0,1
40.83_-73.94,40.83,-73.94,4,4,4,0,0,0,1
40.83_-73.94,40.83,-73.94,4,5,1,0,1,0,1
40.83_-73.94,40.83,-73.94,4,6,3,0,1,0,1
40.83_-73.94,40.83,-73.94,5,0,4,0,0,0,1
40.83_-73.94,40.83,-73.94,5,1,6,0,0,0,1
40.83_-73.94,40.83,-73.94,5,2,5,0,0,0,1
40.83_-73.94,40.83,-73.94,5,3,1,0,0,0,1
40.83_-73.94,40.83,-73.94,5,4,2,0,0,0,1
40.83_-73.94,40.83,-73.94,5,5,1,0,1,0,1
40.83_-73.94,40.83,-73.94,5,6,5,0,1,0,1
40.83_-73.94,40.83,-73.94,6,0,8,0,0,0,1
40.83_-73.94,40.83,-73.94,6,1,8,0,0,0,1
40.83_-73.94,40.83,-73.94,6,2,7,0,0,0,1
40.83_-73.94,40.83,-73.94,6,3,11,0,0,0,1
40.83_-73.94,40.83,-73.94,6,4,6,0,0,0,1
40.83_-73.94,40.83,-73.94,6,5,3,0,1,0,1
40.83_-73.94,40.83,-73.94,6,6,5,0,1,0,1
40.83_-73.94,40.83,-73.94,7,0,12,0,0,1,1
40.83_-73.94,40.83,-73.94,7,1,8,0,0,1,1
40.83_-73.94,40.83,-73.94,7,2,11,0,0,1,1
40.83_-73.94,40.83,-73.94,7,3,13,0,0,1,1
40.83_-73.94,40.83,-73.94,7,4,8,0,0,1,1
40.83_-73.94,40.83,-73.94,7,5,4,0,1,1,1
40.83_-73.94,40.83,-73.94,7,6,6,0,1,1,1
40.83_-73.94,40.83,-73.94,8,0,19,1,0,1,1
40.83_-73.94,40.83,-73.94,8,1,14,0,0,1,1
40.83_-73.94,40.83,-73.94,8,2,13,0,0,1,1
40.83_-73.94,40.83,-73.94,8,3,24,1,0,1,1
40.83_-73.94,40.83,-73.94,8,4,11,0,0,1,1
40.83_-73.94,40.83,-73.94,8,5,11,0,1,1,1
40.83_-73.94,40.83,-73.94,8,6,10,0,1,1,1
40.83_-73.94,40.83,-73.94,9,0,20,1,0,1,1
40.83_-73.94,40.83,-73.94,9,1,20,1,0,1,1
40.83_-73.94,40.83,-73.94,9,2,21,1,0,1,1
40.83_-73.94,40.83,-73.94,9,3,21,1,0,1,1
40.83_-73.94,40.83,-73.94,9,4,18,1,0,1,1
40.83_-73.94,40.83,-73.94,9,5,11,0,1,1,1
40.83_-73.94,40.83,-73.94,9,6,8,0,1,1,1
40.83_-73.94,40.83,-73.94,10,0,21,1,0,0,1
40.83_-73.94,40.83,-73.94,10,1,16,1,0,0,1
40.83_-73.94,40.83,-73.94,10,2,11,0,0,0,1
40.83_-73.94,40.83,-73.94,10,3,21,1,0,0,1
40.83_-73.94,40.83,-73.94,10,4,18,1,0,0,1
40.83_-73.94,40.83,-73.94,10,5,8,0,1,0,1
40.83_-73.94,40.83,-73.94,10,6,16,1,1,0,1
40.83_-73.94,40.83,-73.94,11,0,11,0,0,0,1
40.83_-73.94,40.83,-73.94,11,1,16,1,0,0,1
40.83_-73.94,40.83,-73.94,11,2,17,1,0,0,1
40.83_-73.94,40.83,-73.94,11,3,17,1,0,0,1
40.83_-73.94,40.83,-73.94,11,4,13,0,0,0,1
40.83_-73.94,40.83,-73.94,11,5,8,0,1,0,1
40.83_-73.94,40.83,-73.94,11,6,18,1,1,0,1
40.83_-73.94,40.83,-73.94,12,0,10,0,0,0,1
40.83_-73.94,40.83,-73.94,12,1,19,1,0,0,1
40.83_-73.94,40.83,-73.94,12,2,22,1,0,0,1
40.83_-73.94,40.83,-73.94,12,3,24,1,0,0,1
40.83_-73.94,40.83,-73.94,12,4,8,0,0,0,1
40.83_-73.94,40.83,-73.94,12,5,18,1,1,0,1
40.83_-73.94,40.83,-73.94,12,6,23,1,1,0,1
40.83_-73.94,40.83,-73.94,13,0,14,0,0,0,1
40.83_-73.94,40.83,-73.94,13,1,21,1,0,0,1
40.83_-73.94,40.83,-73.94,13,2,15,1,0,0,1
40.83_-73.94,40.83,-73.94,13,3,18,1,0,0,1
40.83_-73.94,40.83,-73.94,13,4,9,0,0,0,1
40.83_-73.94,40.83,-73.94,13,5,11,0,1,0,1
40.83_-73.94,40.83,-73.94,13,6,10,0,1,0,1
40.83_-73.94,40.83,-73.94,14,0,16,1,0,0,1
40.83_-73.94,40.83,-73.94,14,1,16,1,0,0,1
40.83_-73.94,40.83,-73.94,14,2,8,0,0,0,1
40.83_-73.94,40.83,-73.94,14,3,10,0,0,0,1
40.83_-73.94,40.83,-73.94,14,4,9,0,0,0,1
40.83_-73.94,40.83,-73.94,14,5,18,1,1,0,1
40.83_-73.94,40.83,-73.94,14,6,8,0,1,0,1
40.83_-73.94,40.83,-73.94,15,0,13,0,0,0,1
40.83_-73.94,40.83,-73.94,15,1,7,0,0,0,1
40.83_-73.94,40.83,-73.94,15,2,13,0,0,0,1
40.83_-73.94,40.83,-73.94,15,3,23,1,0,0,1
40.83_-73.94,40.83,-73.94,15,4,12,0,0,0,1
40.83_-73.94,40.83,-73.94,15,5,6,0,1,0,1
40.83_-73.94,40.83,-73.94,15,6,8,0,1,0,1
40.83_-73.94,40.83,-73.94,16,0,11,0,0,1,1
40.83_-73.94,40.83,-73.94,16,1,11,0,0,1,1
40.83_-73.94,40.83,-73.94,16,2,8,0,0,1,1
40.83_-73.94,40.83,-73.94,16,3,10,0,0,1,1
40.83_-73.94,40.83,-73.94,16,4,13,0,0,1,1
40.83_-73.94,40.83,-73.94,16,5,8,0,1,1,1
40.83_-73.94,40.83,-73.94,16,6,11,0,1,1,1
40.83_-73.94,40.83,-73.94,17,0,11,0,0,1,1
40.83_-73.94,40.83,-73.94,17,1,23,1,0,1,1
40.83_-73.94,40.83,-73.94,17,2,19,1,0,1,1
40.83_-73.94,40.83,-73.94,17,3,17,1,0,1,1
40.83_-73.94,40.83,-73.94,17,4,7,0,0,1,1
40.83_-73.94,40.83,-73.94,17,5,17,1,1,1,1
40.83_-73.94,40.83,-73.94,17,6,11,0,1,1,1
40.83_-73.94,40.83,-73.94,18,0,20,1,0,1,1
40.83_-73.94,40.83,-73.94,18,1,12,0,0,1,1
40.83_-73.94,40.83,-73.94,18,2,22,1,0,1,1
40.83_-73.94,40.83,-73.94,18,3,9,0,0,1,1
40.83_-73.94,40.83,-73.94,18,4,9,0,0,1,1
40.83_-73.94,40.83,-73.94,18,5,21,1,1,1,1
40.83_-73.94,40.83,-73.94,18,6,19,1,1,1,1
40.83_-73.94,40.83,-73.94,19,0,16,1,0,0,1
40.83_-73.94,40.83,-73.94,19,1,17,1,0,0,1
40.83_-73.94,40.83,-73.94,19,2,9,0,0,0,1
40.83_-73.94,40.83,-73.94,19,3,14,0,0,0,1
40.83_-73.94,40.83,-73.94,19,4,14,0,0,0,1
40.83_-73.94,40.83,-73.94,19,5,14,0,1,0,1
40.83_-73.94,40.83,-73.94,19,6,14,0,1,0,1
40.83_-73.94,40.83,-73.94,20,0,18,1,0,0,1
40.83_-73.94,40.83,-73.94,20,1,16,1,0,0,1
40.83_-73.94,40.83,-73.94,20,2,19,1,0,0,1
40.83_-73.94,40.83,-73.94,20,3,28,1,0,0,1
40.83_-73.94,40.83,-73.94,20,4,20,1,0,0,1
40.83_-73.94,40.83,-73.94,20,5,11,0,1,0,1
40.83_-73.94,40.83,-73.94,20,6,12,0,1,0,1
40.83_-73.94,40.83,-73.94,21,0,15,1,0,0,1
40.83_-73.94,40.83,-73.94,21,1,18,1,0,0,1
40.83_-73.94,40.83,-73.94,21,2,21,1,0,0,1
40.83_-73.94,40.83,-73.94,21,3,29,1,0,0,1
40.83_-73.94,40.83,-73.94,21,4,13,0,0,0,1
40.83_-73.94,40.83,-73.94,21,5,18,1,1,0,1
40.83_-73.94,40.83,-73.94,21,6,11,0,1,0,1
40.83_-73.94,40.83,-73.94,22,0,18,1,0,0,1
40.83_-73.94,40.83,-73.94,22,1,17,1,0,0,1
40.83_-73.94,40.83,-73.94,22,2,29,1,0,0,1
40.83_-73.94,40.83,-73.94,22,3,21,1,0,0,1
40.83_-73.94,40.83,-73.94,22,4,16,1,0,0,1
40.83_-73.94,40.83,-73.94,22,5,15,1,1,0,1
40.83_-73.94,40.83,-73.94,22,6,16,1,1,0,1
40.83_-73.94,40.83,-73.94,23,0,14,0,0,0,1
40.83_-73.94,40.83,-73.94,23,1,20,1,0,0,1
40.83_-73.94,40.83,-73.94,23,2,25,1,0,0,1
40.83_-73.94,40.83,-73.94,23,3,20,1,0,0,1
40.83_-73.94,40.83,-73.94,23,4,19,1,0,0,1
40.83_-73.94,40.83,-73.94,23,5,15,1,1,0,1
40.83_-73.94,40.83,-73.94,23,6,15,1,1,0,1
40.83_-73.95,40.83,-73.95,0,0,7,0,0,0,1
40.83_-73.95,40.83,-73.95,0,1,2,0,0,0,1
40.83_-73.95,40.83,-73.95,0,2,8,0,0,0,1
40.83_-73.95,40.83,-73.95,0,3,5,0,0,0,1
40.83_-73.95,40.83,-73.95,0,4,1,0,0,0,1
40.83_-73.95,40.83,-73.95,0,5,10,0,1,0,1
40.83_-73.95,40.83,-73.95,0,6,11,0,1,0,1
40.83_-73.95,40.83,-73.95,1,0,3,0,0,0,1
40.83_-73.95,40.83,-73.95,1,1,1,0,0,0,1
40.83_-73.95,40.83,-73.95,1,2,2,0,0,0,1
40.83_-73.95,40.83,-73.95,1,3,4,0,0,0,1
40.83_-73.95,40.83,-73.95,1,4,1,0,0,0,1
40.83_-73.95,40.83,-73.95,1,5,2,0,1,0,1
40.83_-73.95,40.83,-73.95,1,6,5,0,1,0,1
40.83_-73.95,40.83,-73.95,2,1,1,0,0,0,1
40.83_-73.95,40.83,-73.95,2,2,4,0,0,0,1
40.83_-73.95,40.83,-73.95,2,4,2,0,0,0,1
40.83_-73.95,40.83,-73.95,2,5,5,0,1,0,1
40.83_-73.95,40.83,-73.95,2,6,2,0,1,0,1
40.83_-73.95,40.83,-73.95,3,1,1,0,0,0,1
40.83_-73.95,40.83,-73.95,3,5,1,0,1,0,1
40.83_-73.95,40.83,-73.95,3,6,2,0,1,0,1
40.83_-73.95,40.83,-73.95,4,3,1,0,0,0,1
40.83_-73.95,40.83,-73.95,5,0,1,0,0,0,1
40.83_-73.95,40.83,-73.95,5,2,1,0,0,0,1
40.83_-73.95,40.83,-73.95,5,3,1,0,0,0,1
40.83_-73.95,40.83,-73.95,6,0,1,0,0,0,1
40.83_-73.95,40.83,-73.95,6,1,2,0,0,0,1
40.83_-73.95,40.83,-73.95,6,2,3,0,0,0,1
40.83_-73.95,40.83,-73.95,6,4,3,0,0,0,1
40.83_-73.95,40.83,-73.95,6,5,3,0,1,0,1
40.83_-73.95,40.83,-73.95,6,6,5,0,1,0,1
40.83_-73.95,40.83,-73.95,7,0,3,0,0,1,1
40.83_-73.95,40.83,-73.95,7,1,6,0,0,1,1
40.83_-73.95,40.83,-73.95,7,2,10,0,0,1,1
40.83_-73.95,40.83,-73.95,7,3,3,0,0,1,1
40.83_-73.95,40.83,-73.95,7,4,5,0,0,1,1
40.83_-73.95,40.83,-73.95,7,5,6,0,1,1,1
40.83_-73.95,40.83,-73.95,7,6,3,0,1,1,1
40.83_-73.95,40.83,-73.95,8,0,25,1,0,1,1
40.83_-73.95,40.83,-73.95,8,1,22,1,0,1,1
40.83_-73.95,40.83,-73.95,8,2,17,1,0,1,1
40.83_-73.95,40.83,-73.95,8,3,26,1,0,1,1
40.83_-73.95,40.83,-73.95,8,4,12,0,0,1,1
40.83_-73.95,40.83,-73.95,8,5,8,0,1,1,1
40.83_-73.95,40.83,-73.95,8,6,8,0,1,1,1
40.83_-73.95,40.83,-73.95,9,0,14,0,0,1,1
40.83_-73.95,40.83,-73.95,9,1,15,1,0,1,1
40.83_-73.95,40.83,-73.95,9,2,12,0,0,1,1
40.83_-73.95,40.83,-73.95,9,3,14,0,0,1,1
40.83_-73.95,40.83,-73.95,9,4,15,1,0,1,1
40.83_-73.95,40.83,-73.95,9,5,6,0,1,1,1
40.83_-73.95,40.83,-73.95,9,6,11,0,1,1,1
40.83_-73.95,40.83,-73.95,10,0,4,0,0,0,1
40.83_-73.95,40.83,-73.95,10,1,6,0,0,0,1
40.83_-73.95,40.83,-73.95,10,2,4,0,0,0,1
40.83_-73.95,40.83,-73.95,10,3,4,0,0,0,1
40.83_-73.95,40.83,-73.95,10,4,8,0,0,0,1
40.83_-73.95,40.83,-73.95,10,5,6,0,1,0,1
40.83_-73.95,40.83,-73.95,10,6,15,1,1,0,1
40.83_-73.95,40.83,-73.95,11,0,4,0,0,0,1
40.83_-73.95,40.83,-73.95,11,1,13,0,0,0,1
40.83_-73.95,40.83,-73.95,11,2,8,0,0,0,1
40.83_-73.95,40.83,-73.95,11,3,6,0,0,0,1
40.83_-73.95,40.83,-73.95,11,4,7,0,0,0,1
40.83_-73.95,40.83,-73.95,11,5,6,0,1,0,1
40.83_-73.95,40.83,-73.95,11,6,12,0,1,0,1
40.83_-73.95,40.83,-73.95,12,0,6,0,0,0,1
40.83_-73.95,40.83,-73.95,12,1,2,0,0,0,1
40.83_-73.95,40.83,-73.95,12,2,2,0,0,0,1
40.83_-73.95,40.83,-73.95,12,3,4,0,0,0,1
40.83_-73.95,40.83,-73.95,12,4,4,0,0,0,1
40.83_-73.95,40.83,-73.95,12,5,11,0,1,0,1
40.83_-73.95,40.83,-73.95,12,6,11,0,1,0,1
40.83_-73.95,40.83,-73.95,13,0,7,0,0,0,1
40.83_-73.95,40.83,-73.95,13,1,10,0,0,0,1
40.83_-73.95,40.83,-73.95,13,2,6,0,0,0,1
40.83_-73.95,40.83,-73.95,13,3,3,0,0,0,1
40.83_-73.95,40.83,-73.95,13,4,7,0,0,0,1
40.83_-73.95,40.83,-73.95,13,5,6,0,1,0,1
40.83_-73.95,40.83,-73.95,13,6,12,0,1,0,1
40.83_-73.95,40.83,-73.95,14,0,2,0,0,0,1
40.83_-73.95,40.83,-73.95,14,1,9,0,0,0,1
40.83_-73.95,40.83,-73.95,14,2,5,0,0,0,1
40.83_-73.95,40.83,-73.95,14,3,4,0,0,0,1
40.83_-73.95,40.83,-73.95,14,4,5,0,0,0,1
40.83_-73.95,40.83,-73.95,14,5,4,0,1,0,1
40.83_-73.95,40.83,-73.95,14,6,17,1,1,0,1
40.83_-73.95,40.83,-73.95,15,0,3,0,0,0,1
40.83_-73.95,40.83,-73.95,15,1,8,0,0,0,1
40.83_-73.95,40.83,-73.95,15,2,4,0,0,0,1
40.83_-73.95,40.83,-73.95,15,3,7,0,0,0,1
40.83_-73.95,40.83,-73.95,15,4,5,0,0,0,1
40.83_-73.95,40.83,-73.95,15,5,5,0,1,0,1
40.83_-73.95,40.83,-73.95,15,6,15,1,1,0,1
40.83_-73.95,40.83,-73.95,16,0,4,0,0,1,1
40.83_-73.95,40.83,-73.95,16,1,5,0,0,1,1
40.83_-73.95,40.83,-73.95,16,2,4,0,0,1,1
40.83_-73.95,40.83,-73.95,16,3,5,0,0,1,1
40.83_-73.95,40.83,-73.95,16,4,11,0,0,1,1
40.83_-73.95,40.83,-73.95,16,5,6,0,1,1,1
40.83_-73.95,40.83,-73.95,16,6,11,0,1,1,1
40.83_-73.95,40.83,-73.95,17,0,7,0,0,1,1
40.83_-73.95,40.83,-73.95,17,1,4,0,0,1,1
40.83_-73.95,40.83,-73.95,17,2,7,0,0,1,1
40.83_-73.95,40.83,-73.95,17,3,3,0,0,1,1
40.83_-73.95,40.83,-73.95,17,4,5,0,0,1,1
40.83_-73.95,40.83,-73.95,17,5,8,0,1,1,1
40.83_-73.95,40.83,-73.95,17,6,8,0,1,1,1
40.83_-73.95,40.83,-73.95,18,0,13,0,0,1,1
40.83_-73.95,40.83,-73.95,18,1,13,0,0,1,1
40.83_-73.95,40.83,-73.95,18,2,5,0,0,1,1
40.83_-73.95,40.83,-73.95,18,3,7,0,0,1,1
40.83_-73.95,40.83,-73.95,18,4,18,1,0,1,1
40.83_-73.95,40.83,-73.95,18,5,8,0,1,1,1
40.83_-73.95,40.83,-73.95,18,6,12,0,1,1,1
40.83_-73.95,40.83,-73.95,19,0,17,1,0,0,1
40.83_-73.95,40.83,-73.95,19,1,18,1,0,0,1
40.83_-73.95,40.83,-73.95,19,2,13,0,0,0,1
40.83_-73.95,40.83,-73.95,19,3,16,1,0,0,1
40.83_-73.95,40.83,-73.95,19,4,18,1,0,0,1
40.83_-73.95,40.83,-73.95,19,5,16,1,1,0,1
40.83_-73.95,40.83,-73.95,19,6,23,1,1,0,1
40.83_-73.95,40.83,-73.95,20,0,23,1,0,0,1
40.83_-73.95,40.83,-73.95,20,1,25,1,0,0,1
40.83_-73.95,40.83,-73.95,20,2,17,1,0,0,1
40.83_-73.95,40.83,-73.95,20,3,25,1,0,0,1
40.83_-73.95,40.83,-73.95,20,4,21,1,0,0,1
40.83_-73.95,40.83,-73.95,20,5,21,1,1,0,1
40.83_-73.95,40.83,-73.95,20,6,16,1,1,0,1
40.83_-73.95,40.83,-73.95,21,0,19,1,0,0,1
40.83_-73.95,40.83,-73.95,21,1,23,1,0,0,1
40.83_-73.95,40.83,-73.95,21,2,12,0,0,0,1
40.83_-73.95,40.83,-73.95,21,3,11,0,0,0,1
40.83_-73.95,40.83,-73.95,21,4,16,1,0,0,1
40.83_-73.95,40.83,-73.95,21,5,25,1,1,0,1
40.83_-73.95,40.83,-73.95,21,6,18,1,1,0,1
40.83_-73.95,40.83,-73.95,22,0,12,0,0,0,1
40.83_-73.95,40.83,-73.95,22,1,19,1,0,0,1
40.83_-73.95,40.83,-73.95,22,2,6,0,0,0,1
40.83_-73.95,40.83,-73.95,22,3,17,1,0,0,1
40.83_-73.95,40.83,-73.95,22,4,17,1,0,0,1
40.83_-73.95,40.83,-73.95,22,5,14,0,1,0,1
40.83_-73.95,40.83,-73.95,22,6,6,0,1,0,1
40.83_-73.95,40.83,-73.95,23,0,6,0,0,0,1
40.83_-73.95,40.83,-73.95,23,1,8,0,0,0,1
40.83_-73.95,40.83,-73.95,23,2,11,0,0,0,1
40.83_-73.95,40.83,-73.95,23,3,12,0,0,0,1
40.83_-73.95,40.83,-73.95,23,4,10,0,0,0,1
40.83_-73.95,40.83,-73.95,23,5,13,0,1,0,1
40.83_-73.95,40.83,-73.95,23,6,9,0,1,0,1
40.83_-73.96000000000001,40.83,-73.96000000000001,21,4,1,0,0,0,1
40.84_-73.93,40.84,-73.93,0,0,2,0,0,0,1
40.84_-73.93,40.84,-73.93,0,1,1,0,0,0,1
40.84_-73.93,40.84,-73.93,0,2,1,0,0,0,1
40.84_-73.93,40.84,-73.93,0,4,1,0,0,0,1
40.84_-73.93,40.84,-73.93,1,0,1,0,0,0,1
40.84_-73.93,40.84,-73.93,3,0,1,0,0,0,1
40.84_-73.93,40.84,-73.93,4,2,2,0,0,0,1
40.84_-73.93,40.84,-73.93,4,3,1,0,0,0,1
40.84_-73.93,40.84,-73.93,4,6,1,0,1,0,1
40.84_-73.93,40.84,-73.93,5,3,1,0,0,0,1
40.84_-73.93,40.84,-73.93,5,5,2,0,1,0,1
40.84_-73.93,40.84,-73.93,6,0,2,0,0,0,1
40.84_-73.93,40.84,-73.93,6,6,1,0,1,0,1
40.84_-73.93,40.84,-73.93,7,6,1,0,1,1,1
40.84_-73.93,40.84,-73.93,8,0,2,0,0,1,1
40.84_-73.93,40.84,-73.93,8,3,2,0,0,1,1
40.84_-73.93,40.84,-73.93,8,5,2,0,1,1,1
40.84_-73.93,40.84,-73.93,8,6,3,0,1,1,1
40.84_-73.93,40.84,-73.93,9,1,3,0,0,1,1
40.84_-73.93,40.84,-73.93,9,2,1,0,0,1,1
40.84_-73.93,40.84,-73.93,9,3,2,0,0,1,1
40.84_-73.93,40.84,-73.93,9,6,1,0,1,1,1
40.84_-73.93,40.84,-73.93,10,1,1,0,0,0,1
40.84_-73.93,40.84,-73.93,10,3,3,0,0,0,1
40.84_-73.93,40.84,-73.93,10,4,1,0,0,0,1
40.84_-73.93,40.84,-73.93,10,5,1,0,1,0,1
